04.11.2022,14:30:45,51.9,81.3,52.6,74.1
04.11.2022,14:30:45,52.7,81.5,52.3,74.0
04.11.2022,14:30:45,47.9,81.3,52.8,74.1
04.11.2022,14:39:29,51.8,81.2,52.9,74.1
04.11.2022,14:39:29,49.7,81.3,52.4,74.0
04.11.2022,14:39:29,47.3,81.3,52.9,74.0
04.11.2022,14:39:29,46.6,81.3,53.2,74.1
04.11.2022,14:39:29,46.1,81.3,52.8,74.2
04.11.2022,14:39:29,45.4,81.3,52.7,74.2
04.11.2022,14:43:51,43.6,81.1,53.7,74.2
04.11.2022,14:43:51,44.6,81.1,53.6,74.2
04.11.2022,14:43:51,44.7,80.9,53.8,74.2
04.11.2022,14:43:51,49.2,80.9,53.7,74.1
04.11.2022,14:43:51,48.6,80.9,53.3,74.0
04.11.2022,14:43:51,51.7,80.9,52.9,73.9
04.11.2022,14:48:14,50.8,80.8,53.4,73.7
04.11.2022,14:48:14,50.7,80.7,53.8,73.6
04.11.2022,14:48:14,49.2,80.7,53.8,73.6
04.11.2022,14:48:14,49.4,80.6,54.2,73.6
04.11.2022,14:48:14,47.8,80.6,54.3,73.4
04.11.2022,14:52:36,47.6,80.4,54.6,73.4
04.11.2022,14:52:36,49.7,80.4,54.7,73.0
04.11.2022,14:52:36,47.6,80.3,54.7,72.9
04.11.2022,14:52:36,46.5,80.2,54.4,72.5
04.11.2022,14:52:36,48.3,80.4,54.2,72.7
04.11.2022,14:52:36,46.6,80.6,53.7,72.9
04.11.2022,15:01:20,48.9,80.6,53.2,72.9
04.11.2022,15:01:20,47.2,80.6,53.4,72.9
04.11.2022,15:01:20,46.1,80.6,53.4,73.0
04.11.2022,15:01:20,44.5,80.6,53.6,73.1
04.11.2022,15:01:20,46.3,80.6,53.2,73.1
04.11.2022,15:05:42,46.9,80.4,53.1,73.1
04.11.2022,15:05:42,45.4,80.4,53.2,73.1
04.11.2022,15:05:42,45.4,80.4,53.4,73.1
04.11.2022,15:05:42,47.0,80.4,53.2,73.0
04.11.2022,15:05:42,47.3,80.4,53.1,73.0
04.11.2022,15:05:42,46.3,80.4,53.0,73.0
04.11.2022,15:10:04,49.2,80.4,52.9,73.0
04.11.2022,15:10:04,49.2,80.4,52.4,72.8
04.11.2022,15:10:04,46.2,80.4,53.0,72.8
04.11.2022,15:10:04,45.7,80.3,52.7,72.8
