,0
2022-11-03 05:00:00,169.96666666666664
2022-11-03 05:05:00,169.96666666666664
2022-11-03 05:10:00,160.39166666666665
2022-11-03 05:15:00,153.64000000000001
2022-11-03 05:20:00,150.39166666666665
2022-11-03 05:25:00,150.39166666666665
2022-11-03 05:30:00,147.38333333333333
2022-11-03 05:35:00,140.6875
2022-11-03 05:40:00,142.41666666666669
2022-11-03 05:45:00,138.775
2022-11-03 05:50:00,141.96
2022-11-03 05:55:00,139.17499999999998
2022-11-03 06:00:00,139.17499999999998
2022-11-03 06:05:00,138.1
2022-11-03 06:10:00,134.35
2022-11-03 06:15:00,132.66666666666669
2022-11-03 06:20:00,132.53
2022-11-03 06:25:00,131.03333333333336
2022-11-03 06:30:00,130.375
2022-11-03 06:35:00,130.32999999999998
2022-11-03 06:40:00,130.32999999999998
2022-11-03 06:45:00,126.15
2022-11-03 06:50:00,123.34
2022-11-03 06:55:00,124.71666666666668
2022-11-03 07:00:00,124.71666666666668
2022-11-03 07:05:00,123.88
2022-11-03 07:10:00,121.33333333333331
2022-11-03 07:15:00,119.9
2022-11-03 07:20:00,119.9
2022-11-03 07:25:00,116.94999999999999
2022-11-03 07:30:00,118.67000000000002
2022-11-03 07:35:00,117.025
2022-11-03 07:40:00,117.025
2022-11-03 07:45:00,116.69166666666666
2022-11-03 07:50:00,110.36000000000001
2022-11-03 07:55:00,110.38333333333333
2022-11-03 08:00:00,110.38333333333333
2022-11-03 08:05:00,114.63999999999999
2022-11-03 08:10:00,114.49166666666667
2022-11-03 08:15:00,109.84
2022-11-03 08:20:00,109.84
2022-11-03 08:25:00,106.675
2022-11-03 08:30:00,111.67499999999998
2022-11-03 08:35:00,113.53
2022-11-03 08:40:00,112.175
2022-11-03 08:45:00,113.60000000000001
2022-11-03 08:50:00,106.61000000000001
2022-11-03 08:55:00,99.92500000000001
2022-11-03 09:00:00,99.92500000000001
2022-11-03 09:05:00,103.97
2022-11-03 09:10:00,106.52499999999999
2022-11-03 09:15:00,99.225
2022-11-03 09:20:00,101.15
2022-11-03 09:25:00,97.39999999999999
2022-11-03 09:30:00,95.875
2022-11-03 09:35:00,94.24000000000001
2022-11-03 09:40:00,94.24000000000001
2022-11-03 09:45:00,97.27
2022-11-03 09:50:00,100.19999999999999
2022-11-03 09:55:00,100.19999999999999
2022-11-03 10:00:00,96.55833333333334
2022-11-03 10:05:00,95.81
2022-11-03 10:10:00,96.99166666666666
2022-11-03 10:15:00,96.25833333333334
2022-11-03 10:20:00,98.64999999999998
2022-11-03 10:25:00,96.54166666666667
2022-11-03 10:30:00,97.00999999999999
2022-11-03 10:35:00,97.00999999999999
2022-11-03 10:40:00,95.96666666666665
2022-11-03 10:45:00,97.41666666666669
2022-11-03 10:50:00,92.3
2022-11-03 10:55:00,94.21666666666667
2022-11-03 11:00:00,92.89166666666667
2022-11-03 11:05:00,95.64
2022-11-03 11:10:00,92.79166666666666
2022-11-03 11:15:00,92.79166666666666
2022-11-03 11:20:00,92.53
2022-11-03 11:25:00,93.73333333333332
2022-11-03 11:30:00,91.13
2022-11-03 11:35:00,91.13
2022-11-03 11:40:00,93.29166666666667
2022-11-03 11:45:00,90.75000000000001
2022-11-03 11:50:00,91.87
2022-11-03 11:55:00,91.87
2022-11-03 12:00:00,91.61666666666667
2022-11-03 12:05:00,89.50833333333334
2022-11-03 12:10:00,86.41666666666667
2022-11-03 12:15:00,86.41666666666667
2022-11-03 12:20:00,78.66
2022-11-03 12:25:00,89.46666666666667
2022-11-03 12:30:00,84.87499999999999
2022-11-03 12:35:00,84.87499999999999
2022-11-03 12:40:00,90.775
2022-11-03 12:45:00,88.64
2022-11-03 12:50:00,87.26666666666668
2022-11-03 12:55:00,87.26666666666668
2022-11-03 13:00:00,90.55833333333334
2022-11-03 13:05:00,90.4
2022-11-03 13:10:00,85.85
2022-11-03 13:15:00,88.95833333333331
2022-11-03 13:20:00,86.93
2022-11-03 13:25:00,83.18333333333334
2022-11-03 13:30:00,83.18333333333334
2022-11-03 13:35:00,84.29
2022-11-03 13:40:00,82.15833333333335
2022-11-03 13:45:00,81.00833333333334
2022-11-03 13:50:00,81.43
2022-11-03 13:55:00,80.32499999999999
2022-11-03 14:00:00,80.0
2022-11-03 14:05:00,83.16
2022-11-03 14:10:00,83.16
2022-11-03 14:15:00,83.86666666666667
2022-11-03 14:20:00,82.4
2022-11-03 14:25:00,78.14166666666667
2022-11-03 14:30:00,78.14166666666667
2022-11-03 14:35:00,78.4
2022-11-03 14:40:00,76.18333333333334
2022-11-03 14:45:00,78.125
2022-11-03 14:50:00,78.125
2022-11-03 14:55:00,80.91
2022-11-03 15:00:00,80.99000000000001
2022-11-03 15:05:00,79.51666666666667
2022-11-03 15:10:00,79.51666666666667
2022-11-03 15:15:00,80.05833333333334
2022-11-03 15:20:00,80.43
2022-11-03 15:25:00,80.58333333333333
2022-11-03 15:30:00,80.58333333333333
2022-11-03 15:35:00,80.89
2022-11-03 15:40:00,80.75833333333334
2022-11-03 15:45:00,79.74
2022-11-03 15:50:00,79.74
2022-11-03 15:55:00,78.41666666666667
2022-11-03 16:00:00,78.09166666666667
2022-11-03 16:05:00,77.71000000000001
2022-11-03 16:10:00,77.2
2022-11-03 16:15:00,77.03333333333333
2022-11-03 16:20:00,77.13000000000001
2022-11-03 16:25:00,77.0
2022-11-03 16:30:00,77.0
2022-11-03 16:35:00,76.56
2022-11-03 16:40:00,76.83333333333333
2022-11-03 16:45:00,77.275
2022-11-03 16:50:00,75.10999999999999
2022-11-03 16:55:00,74.97500000000001
2022-11-03 17:00:00,74.45833333333333
2022-11-03 17:05:00,74.5
2022-11-03 17:10:00,74.5
2022-11-03 17:15:00,72.71000000000001
2022-11-03 17:20:00,73.46666666666667
2022-11-03 17:25:00,73.46666666666667
2022-11-03 17:30:00,75.68333333333334
2022-11-03 17:35:00,74.87
2022-11-03 17:40:00,72.58333333333333
2022-11-03 17:45:00,71.36666666666667
2022-11-03 17:50:00,69.32
2022-11-03 17:55:00,70.25833333333333
2022-11-03 18:00:00,74.94
2022-11-03 18:05:00,74.94
2022-11-03 18:10:00,76.98333333333335
2022-11-03 18:15:00,73.475
2022-11-03 18:20:00,76.24
2022-11-03 18:25:00,69.7
2022-11-03 18:30:00,69.08333333333333
2022-11-03 18:35:00,67.82000000000001
2022-11-03 18:40:00,72.03333333333333
2022-11-03 18:45:00,72.03333333333333
2022-11-03 18:50:00,77.75
2022-11-03 18:55:00,77.63333333333334
2022-11-03 19:00:00,76.54
2022-11-03 19:05:00,76.54
2022-11-03 19:10:00,76.475
2022-11-03 19:15:00,73.35833333333333
2022-11-03 19:20:00,77.75999999999999
2022-11-03 19:25:00,77.75999999999999
2022-11-03 19:30:00,76.00833333333333
2022-11-03 19:35:00,69.93333333333334
2022-11-03 19:40:00,75.325
2022-11-03 19:45:00,75.325
2022-11-03 19:50:00,73.81
2022-11-03 19:55:00,72.50833333333333
2022-11-03 20:00:00,76.32500000000002
2022-11-03 20:05:00,76.32500000000002
2022-11-03 20:10:00,75.10833333333333
2022-11-03 20:15:00,75.69
2022-11-03 20:20:00,73.60833333333333
2022-11-03 20:25:00,73.60833333333333
2022-11-03 20:30:00,78.08333333333334
2022-11-03 20:35:00,78.71
2022-11-03 20:40:00,78.21666666666667
2022-11-03 20:45:00,73.6
2022-11-03 20:50:00,72.9
2022-11-03 20:55:00,73.05
2022-11-03 21:00:00,73.05
2022-11-03 21:05:00,73.69
2022-11-03 21:10:00,74.58333333333334
2022-11-03 21:15:00,73.70833333333334
2022-11-03 21:20:00,73.62
2022-11-03 21:25:00,74.44166666666668
2022-11-03 21:30:00,71.025
2022-11-03 21:35:00,68.08000000000001
2022-11-03 21:40:00,68.08000000000001
2022-11-03 21:45:00,68.3
2022-11-03 21:50:00,63.900000000000006
2022-11-03 21:55:00,72.05000000000001
2022-11-03 22:00:00,72.05000000000001
2022-11-03 22:05:00,70.46
2022-11-03 22:10:00,72.66666666666667
2022-11-03 22:15:00,72.85833333333332
2022-11-03 22:20:00,72.85833333333332
2022-11-03 22:25:00,72.19
2022-11-03 22:30:00,70.66999999999999
2022-11-03 22:35:00,71.1
2022-11-03 22:40:00,71.1
2022-11-03 22:45:00,70.98333333333333
2022-11-03 22:50:00,71.31
2022-11-03 22:55:00,68.65
2022-11-03 23:00:00,68.65
2022-11-03 23:05:00,64.92
2022-11-03 23:10:00,67.075
2022-11-03 23:15:00,68.96000000000001
2022-11-03 23:20:00,68.96000000000001
2022-11-03 23:25:00,69.975
2022-11-03 23:30:00,70.08333333333334
2022-11-03 23:35:00,61.800000000000004
2022-11-03 23:40:00,59.00000000000001
2022-11-03 23:45:00,59.90833333333333
2022-11-03 23:50:00,59.120000000000005
2022-11-03 23:55:00,68.05
2022-11-04 00:00:00,68.05
2022-11-04 00:05:00,67.27
2022-11-04 00:10:00,67.78333333333333
2022-11-04 00:15:00,67.05
2022-11-04 00:20:00,63.58
2022-11-04 00:25:00,65.15
2022-11-04 00:30:00,65.375
2022-11-04 00:35:00,58.949999999999996
2022-11-04 00:40:00,58.949999999999996
2022-11-04 00:45:00,54.375
2022-11-04 00:50:00,52.474999999999994
2022-11-04 00:55:00,52.474999999999994
2022-11-04 01:00:00,53.86666666666666
2022-11-04 01:05:00,53.989999999999995
2022-11-04 01:10:00,52.7
2022-11-04 01:15:00,54.925
2022-11-04 01:20:00,61.09
2022-11-04 01:25:00,59.5
2022-11-04 01:30:00,62.75
2022-11-04 01:35:00,62.75
2022-11-04 01:40:00,60.35833333333334
2022-11-04 01:45:00,61.458333333333336
2022-11-04 01:50:00,63.879999999999995
2022-11-04 01:55:00,63.81666666666667
2022-11-04 02:00:00,63.75
2022-11-04 02:05:00,65.05
2022-11-04 02:10:00,65.73333333333333
2022-11-04 02:15:00,65.73333333333333
2022-11-04 02:20:00,61.849999999999994
2022-11-04 02:25:00,62.8
2022-11-04 02:30:00,64.06
2022-11-04 02:35:00,64.06
2022-11-04 02:40:00,65.56666666666666
2022-11-04 02:45:00,65.475
2022-11-04 02:50:00,65.17999999999999
2022-11-04 02:55:00,65.17999999999999
2022-11-04 03:00:00,65.41666666666667
2022-11-04 03:05:00,65.25
2022-11-04 03:10:00,64.59166666666667
2022-11-04 03:15:00,64.59166666666667
2022-11-04 03:20:00,64.75
2022-11-04 03:25:00,65.50833333333333
2022-11-04 03:30:00,65.53333333333333
2022-11-04 03:35:00,65.53333333333333
2022-11-04 03:40:00,64.95000000000002
2022-11-04 03:45:00,64.00999999999999
2022-11-04 03:50:00,64.38333333333334
2022-11-04 03:55:00,64.38333333333334
2022-11-04 04:00:00,64.125
2022-11-04 04:05:00,64.47999999999999
2022-11-04 04:10:00,63.65833333333334
2022-11-04 04:15:00,64.23333333333333
2022-11-04 04:20:00,63.199999999999996
2022-11-04 04:25:00,63.25833333333334
2022-11-04 04:30:00,62.870000000000005
2022-11-04 04:35:00,62.870000000000005
2022-11-04 04:40:00,62.991666666666674
2022-11-04 04:45:00,63.35833333333333
2022-11-04 04:50:00,63.599999999999994
2022-11-04 04:55:00,63.31666666666666
2022-11-04 05:00:00,62.55833333333334
2022-11-04 05:05:00,60.64000000000001
2022-11-04 05:10:00,60.64000000000001
2022-11-04 05:15:00,60.56666666666668
2022-11-04 05:20:00,58.34
2022-11-04 05:25:00,61.599999999999994
2022-11-04 05:30:00,61.599999999999994
2022-11-04 05:35:00,62.48000000000001
2022-11-04 05:40:00,60.96666666666667
2022-11-04 05:45:00,62.2
2022-11-04 05:50:00,62.2
2022-11-04 05:55:00,58.589999999999996
2022-11-04 06:00:00,60.89999999999999
2022-11-04 06:05:00,60.491666666666674
2022-11-04 06:10:00,60.491666666666674
2022-11-04 06:15:00,61.95
2022-11-04 06:20:00,62.690000000000005
2022-11-04 06:25:00,62.483333333333334
2022-11-04 06:30:00,62.483333333333334
2022-11-04 06:35:00,60.290000000000006
2022-11-04 06:40:00,60.349999999999994
2022-11-04 06:45:00,57.5
2022-11-04 06:50:00,57.5
2022-11-04 06:55:00,61.30833333333332
2022-11-04 07:00:00,58.583333333333336
2022-11-04 07:05:00,58.480000000000004
2022-11-04 07:10:00,62.233333333333334
2022-11-04 07:15:00,59.925
2022-11-04 07:20:00,57.370000000000005
2022-11-04 07:25:00,54.65833333333333
2022-11-04 07:30:00,54.65833333333333
2022-11-04 07:35:00,53.260000000000005
2022-11-04 07:40:00,53.08333333333333
2022-11-04 07:45:00,51.21666666666666
2022-11-04 07:50:00,53.14999999999999
2022-11-04 07:55:00,50.46666666666667
2022-11-04 08:00:00,49.391666666666666
2022-11-04 08:05:00,50.31
2022-11-04 08:10:00,50.31
2022-11-04 08:15:00,48.20833333333333
2022-11-04 08:20:00,45.708333333333336
2022-11-04 08:25:00,45.708333333333336
2022-11-04 08:30:00,45.21666666666667
2022-11-04 08:35:00,46.87
2022-11-04 08:40:00,46.925
2022-11-04 08:45:00,48.73333333333333
2022-11-04 08:50:00,45.91
2022-11-04 08:55:00,46.69166666666666
2022-11-04 09:00:00,47.11
2022-11-04 09:05:00,47.11
2022-11-04 09:10:00,50.266666666666666
2022-11-04 09:15:00,47.541666666666664
2022-11-04 09:20:00,48.47
2022-11-04 09:25:00,48.5
2022-11-04 09:30:00,48.6
2022-11-04 09:35:00,49.540000000000006
2022-11-04 09:40:00,46.09166666666667
2022-11-04 09:45:00,46.09166666666667
2022-11-04 09:50:00,50.8
2022-11-04 09:55:00,51.96666666666667
2022-11-04 10:00:00,53.93000000000001
2022-11-04 10:05:00,53.93000000000001
2022-11-04 10:10:00,53.75
2022-11-04 10:15:00,54.61666666666666
2022-11-04 10:20:00,54.09
2022-11-04 10:25:00,54.09
2022-11-04 10:30:00,54.65833333333333
2022-11-04 10:35:00,54.050000000000004
2022-11-04 10:40:00,55.41666666666667
2022-11-04 10:45:00,55.41666666666667
2022-11-04 10:50:00,55.650000000000006
2022-11-04 10:55:00,55.0
2022-11-04 11:00:00,53.583333333333336
2022-11-04 11:05:00,53.583333333333336
2022-11-04 11:10:00,54.45833333333333
2022-11-04 11:15:00,54.31999999999999
2022-11-04 11:20:00,54.2
2022-11-04 11:25:00,54.2
2022-11-04 11:30:00,54.90833333333333
2022-11-04 11:35:00,54.05000000000001
2022-11-04 11:40:00,54.041666666666664
2022-11-04 11:45:00,53.69166666666667
2022-11-04 11:50:00,53.14
2022-11-04 11:55:00,53.68333333333334
2022-11-04 12:00:00,53.05
2022-11-04 12:05:00,53.05
2022-11-04 12:10:00,53.16666666666666
2022-11-04 12:15:00,52.74166666666666
2022-11-04 12:20:00,52.79
2022-11-04 12:25:00,52.016666666666666
2022-11-04 12:30:00,53.108333333333334
2022-11-04 12:35:00,53.730000000000004
2022-11-04 12:40:00,53.730000000000004
2022-11-04 12:45:00,54.26666666666666
2022-11-04 12:50:00,56.33
2022-11-04 12:55:00,56.50833333333333
2022-11-04 13:00:00,56.50833333333333
2022-11-04 13:05:00,57.17999999999999
2022-11-04 13:10:00,55.55
2022-11-04 13:15:00,55.95
2022-11-04 13:20:00,55.95
2022-11-04 13:25:00,56.64999999999999
2022-11-04 13:30:00,56.92
2022-11-04 13:35:00,55.5
2022-11-04 13:40:00,55.5
2022-11-04 13:45:00,55.66666666666666
2022-11-04 13:50:00,54.99
2022-11-04 13:55:00,56.81666666666666
2022-11-04 14:00:00,56.81666666666666
2022-11-04 14:05:00,57.27
2022-11-04 14:10:00,57.18333333333334
2022-11-04 14:15:00,57.28
2022-11-04 14:20:00,57.28
2022-11-04 14:25:00,59.09166666666667
2022-11-04 14:30:00,59.24999999999999
2022-11-04 14:35:00,57.699999999999996
2022-11-04 14:40:00,56.84166666666666
2022-11-04 14:45:00,57.349999999999994
2022-11-04 14:50:00,55.400000000000006
2022-11-04 14:55:00,56.27000000000001
2022-11-04 15:00:00,56.27000000000001
2022-11-04 15:05:00,56.45
2022-11-04 15:10:00,57.08333333333333
2022-11-04 15:15:00,57.77999999999999
2022-11-04 15:20:00,56.625
2022-11-04 15:25:00,57.44166666666666
2022-11-04 15:30:00,58.650000000000006
2022-11-04 15:35:00,57.741666666666674
2022-11-04 15:40:00,57.741666666666674
2022-11-04 15:45:00,59.04
2022-11-04 15:50:00,58.541666666666664
2022-11-04 15:55:00,58.541666666666664
2022-11-04 16:00:00,57.81
2022-11-04 16:05:00,57.55
2022-11-04 16:10:00,57.891666666666666
2022-11-04 16:15:00,57.8
2022-11-04 16:20:00,58.15
2022-11-04 16:25:00,59.68000000000001
2022-11-04 16:30:00,58.375
2022-11-04 16:35:00,58.375
2022-11-04 16:40:00,60.5
2022-11-04 16:45:00,58.040000000000006
2022-11-04 16:50:00,57.99166666666667
2022-11-04 16:55:00,60.40833333333333
2022-11-04 17:00:00,59.73
2022-11-04 17:05:00,58.18333333333333
2022-11-04 17:10:00,57.36
2022-11-04 17:15:00,57.36
2022-11-04 17:20:00,57.69166666666666
2022-11-04 17:25:00,58.24166666666666
2022-11-04 17:30:00,57.675000000000004
