02.11.2022,12:37:56,113.8,64.1,503.2,73.1
02.11.2022,12:37:56,113.5,64.7,503.7,73.4
02.11.2022,12:37:56,116.3,63.9,505.7,73.9
02.11.2022,12:37:56,114.3,64.2,505.2,73.7
02.11.2022,12:37:56,113.9,65.2,506.6,74.3
02.11.2022,12:46:41,114.3,65.2,506.9,74.6
02.11.2022,12:46:41,115.0,66.2,507.7,75.2
02.11.2022,12:46:41,115.9,66.4,509.7,75.4
02.11.2022,12:46:41,117.4,64.9,510.2,75.0
02.11.2022,12:46:41,117.4,65.1,510.4,75.0
02.11.2022,12:46:41,117.7,65.1,510.7,74.9
02.11.2022,12:51:03,119.4,65.3,512.1,75.4
02.11.2022,12:51:03,117.0,64.6,511.7,74.9
02.11.2022,12:51:03,118.1,63.5,511.6,74.7
02.11.2022,12:51:03,118.2,62.4,509.9,74.4
02.11.2022,12:51:03,118.6,64.0,512.5,75.8
02.11.2022,12:55:25,118.4,64.4,512.8,75.8
02.11.2022,12:55:25,118.3,64.5,513.1,75.8
02.11.2022,12:55:25,118.6,63.1,513.1,75.7
02.11.2022,12:55:25,119.2,62.6,514.3,75.9
02.11.2022,12:55:25,118.8,62.3,513.3,75.9
02.11.2022,12:55:25,119.8,62.6,513.8,76.1
02.11.2022,12:59:47,119.0,63.7,515.1,77.1
02.11.2022,12:59:47,119.7,65.1,517.2,78.1
02.11.2022,12:59:47,120.2,65.6,517.8,78.4
02.11.2022,12:59:47,120.8,63.6,514.5,77.8
02.11.2022,12:59:47,119.9,62.3,513.4,77.1
02.11.2022,12:59:47,119.8,62.8,514.2,77.3
02.11.2022,13:08:31,120.8,65.6,518.2,78.8
02.11.2022,13:08:31,123.4,65.4,519.4,79.2
02.11.2022,13:08:31,121.7,65.8,521.4,80.9
02.11.2022,13:08:31,121.6,65.7,521.0,79.9
02.11.2022,13:08:31,122.8,67.3,522.8,80.8
02.11.2022,13:12:54,122.8,67.9,523.1,81.3
02.11.2022,13:12:54,121.5,67.9,521.6,81.2
02.11.2022,13:12:54,123.1,68.5,523.9,81.8
02.11.2022,13:12:54,124.3,70.1,526.1,82.6
02.11.2022,13:12:54,125.2,70.8,529.3,83.1
02.11.2022,13:12:54,125.6,70.8,530.2,83.4
02.11.2022,13:17:16,126.7,70.6,530.4,83.2
02.11.2022,13:17:16,126.8,71.2,530.9,83.6
02.11.2022,13:17:16,128.1,71.2,532.2,83.3
02.11.2022,13:17:16,128.8,70.6,533.0,82.7
02.11.2022,13:17:16,129.7,70.4,533.1,82.5
02.11.2022,13:17:16,128.2,71.2,530.9,83.6
02.11.2022,13:26:00,129.4,71.9,534.8,84.7
02.11.2022,13:26:00,128.7,72.6,532.3,84.8
02.11.2022,13:26:00,129.1,72.8,514.9,84.7
02.11.2022,13:26:00,130.0,73.2,535.9,85.1
02.11.2022,13:26:00,131.4,73.0,536.9,85.1
02.11.2022,13:30:22,132.2,73.1,541.5,85.8
02.11.2022,13:30:22,132.3,72.9,500.3,85.9
02.11.2022,13:30:22,132.3,72.6,543.3,86.1
02.11.2022,13:30:22,132.7,72.3,544.7,86.6
02.11.2022,13:30:22,133.2,72.1,545.8,86.9
02.11.2022,13:30:22,133.3,72.8,545.8,87.2
02.11.2022,13:34:44,134.1,73.4,547.4,87.4
02.11.2022,13:34:44,133.9,73.7,547.6,87.7
02.11.2022,13:34:44,136.1,73.7,550.1,87.9
02.11.2022,13:34:44,136.1,73.4,551.9,87.7
02.11.2022,13:34:44,137.4,73.6,554.0,88.3
02.11.2022,13:39:06,140.3,73.6,555.1,87.8
02.11.2022,13:39:06,144.8,72.9,556.1,87.6
02.11.2022,13:39:06,141.3,73.5,556.7,87.2
02.11.2022,13:39:06,147.5,70.9,555.4,87.6
02.11.2022,13:39:06,145.3,72.8,557.8,87.8
02.11.2022,13:39:06,145.9,72.5,558.6,87.7
02.11.2022,13:47:51,143.3,71.1,554.8,86.8
02.11.2022,13:47:51,146.3,72.6,557.8,87.4
02.11.2022,13:47:51,145.1,72.3,557.4,87.7
02.11.2022,13:47:51,145.4,72.0,556.9,87.6
02.11.2022,13:47:51,143.9,72.0,557.1,87.6
02.11.2022,13:47:51,144.7,70.4,555.8,87.3
02.11.2022,13:52:13,144.8,70.3,556.7,87.0
02.11.2022,13:52:13,146.2,71.1,555.9,86.9
02.11.2022,13:52:13,145.4,71.4,557.4,87.8
02.11.2022,13:52:13,144.9,71.4,557.7,87.7
02.11.2022,13:52:13,146.6,70.3,554.6,87.4
02.11.2022,13:56:35,146.7,70.1,554.7,87.1
02.11.2022,13:56:35,147.8,70.4,553.2,86.9
02.11.2022,13:56:35,146.6,71.3,556.3,87.6
02.11.2022,13:56:35,149.1,70.8,558.7,87.6
02.11.2022,13:56:35,147.5,70.4,556.3,87.4
02.11.2022,13:56:35,151.8,69.8,555.1,87.3
02.11.2022,14:05:19,151.2,70.8,558.4,87.7
02.11.2022,14:05:19,150.2,71.6,556.4,88.1
02.11.2022,14:05:19,149.7,72.3,558.6,88.5
02.11.2022,14:05:19,149.6,72.9,559.8,89.0
02.11.2022,14:05:19,150.9,71.1,552.6,87.9
02.11.2022,14:05:19,152.1,71.1,555.2,88.1
02.11.2022,14:09:41,151.6,71.0,556.9,87.9
02.11.2022,14:09:41,151.9,70.9,555.2,88.1
02.11.2022,14:09:41,153.6,68.8,552.7,87.8
02.11.2022,14:09:41,154.2,67.9,548.1,87.6
02.11.2022,14:09:41,157.1,67.0,554.8,88.4
02.11.2022,14:14:04,154.4,68.4,556.5,88.0
02.11.2022,14:14:04,153.6,66.9,547.6,87.6
02.11.2022,14:14:04,153.9,67.1,551.1,87.3
02.11.2022,14:14:04,152.9,68.4,554.1,87.7
02.11.2022,14:14:04,151.4,70.6,556.3,88.7
02.11.2022,14:14:04,153.1,71.4,562.0,89.0
02.11.2022,14:22:48,155.5,71.2,562.3,88.9
02.11.2022,14:22:48,155.3,72.1,563.7,89.3
02.11.2022,14:22:48,154.9,72.7,565.9,89.9
02.11.2022,14:22:48,155.1,72.9,568.4,90.4
02.11.2022,14:22:48,157.8,73.4,564.8,90.3
02.11.2022,14:27:10,157.8,73.3,-121.4,90.4
02.11.2022,14:27:10,160.6,73.8, -OL,90.6
02.11.2022,14:27:10,159.7,72.2, -OL,90.1
02.11.2022,14:27:10,161.1,72.1, -OL,90.1
02.11.2022,14:27:10,162.1,70.5,31.5,90.0
02.11.2022,14:27:10,161.8,71.0, -OL,90.2
02.11.2022,14:31:32,164.0,70.5, -OL,90.1
02.11.2022,14:31:32,161.8,69.5, -OL,89.9
02.11.2022,14:31:32,163.7,70.1, -OL,89.8
02.11.2022,14:31:32,163.7,69.7, -OL,89.7
02.11.2022,14:31:32,165.0,69.9, -OL,89.8
02.11.2022,14:31:32,164.0,70.9, -OL,90.3
02.11.2022,14:35:54,164.7,69.9, -OL,90.1
02.11.2022,14:35:54,165.3,71.2, -OL,90.6
02.11.2022,14:35:54,164.6,70.1, -OL,90.2
02.11.2022,14:35:54,166.4,71.1, -OL,90.7
02.11.2022,14:35:54,165.3,71.0, -OL,90.6
02.11.2022,14:44:39,167.3,71.6, -OL,91.1
02.11.2022,14:44:39,167.3,72.3, -OL,91.2
02.11.2022,14:44:39,165.1,72.1, -OL,91.5
02.11.2022,14:44:39,164.8,72.8, -OL,91.9
02.11.2022,14:44:39,165.9,74.1, -OL,92.4
02.11.2022,14:44:39,167.8,76.4, -OL,93.4
02.11.2022,14:49:01,169.6,78.3, -OL,94.0
02.11.2022,14:49:01,170.9,80.3, -OL,94.3
02.11.2022,14:49:01,170.8,79.8, -OL,94.4
02.11.2022,14:49:01,172.3,79.5, -OL,95.2
02.11.2022,14:49:01,172.8,79.7, -OL,95.7
02.11.2022,14:49:01,174.1,80.4,-61.3,96.1
02.11.2022,14:53:23,174.8,80.4, -OL,96.0
02.11.2022,14:53:23,174.1,79.3, -OL,95.2
02.11.2022,14:53:23,175.2,78.9, -OL,95.6
02.11.2022,14:53:23,176.1,79.8, -OL,96.3
02.11.2022,14:53:23,176.1,79.6, -OL,96.5
02.11.2022,15:02:07,177.4,77.8,55.9,96.2
02.11.2022,15:02:07,179.1,79.0,568.0,97.1
02.11.2022,15:02:07,177.7,79.3,592.5,96.8
02.11.2022,15:02:07,178.3,79.2,594.0,97.3
02.11.2022,15:02:07,178.2,78.6,583.1,97.2
02.11.2022,15:02:07,180.2,78.6,532.2,97.6
02.11.2022,15:06:29,179.6,79.2,555.0,97.9
02.11.2022,15:06:29,180.4,79.6,583.7,98.1
02.11.2022,15:06:29,181.1,79.9,596.4,98.3
02.11.2022,15:06:29,181.4,80.3,596.9,98.5
02.11.2022,15:06:29,181.8,80.8,600.3,98.9
02.11.2022,15:10:51,182.7,81.2,589.4,99.3
02.11.2022,15:10:51,183.6,81.5,476.0,99.8
02.11.2022,15:10:51,185.2,82.6,408.3,101.4
02.11.2022,15:10:51,186.5,83.7,495.0,102.2
02.11.2022,15:10:51,187.0,83.8,576.1,102.2
02.11.2022,15:10:51,187.4,83.8,608.6,102.4
02.11.2022,15:15:14,188.1,83.6,610.4,102.1
02.11.2022,15:15:14,188.4,83.2,611.2,101.7
02.11.2022,15:15:14,190.2,83.9,611.6,102.2
02.11.2022,15:15:14,190.6,84.2,612.1,102.9
02.11.2022,15:15:14,190.8,83.9,612.7,102.9
02.11.2022,15:15:14,190.9,84.3,613.6,103.5
02.11.2022,15:23:58,192.7,85.1,615.5,104.0
02.11.2022,15:23:58,191.7,84.3,615.7,103.4
02.11.2022,15:23:58,192.6,84.1,616.2,103.6
02.11.2022,15:23:58,195.2,85.0,615.8,104.4
02.11.2022,15:23:58,195.0,85.2,616.1,104.6
02.11.2022,15:28:20,195.3,85.4,615.9,104.8
02.11.2022,15:28:20,193.9,84.8,616.9,104.4
02.11.2022,15:28:20,195.3,85.7,616.6,105.2
02.11.2022,15:28:20,195.7,86.2,618.5,105.6
02.11.2022,15:28:20,196.7,86.2,618.7,106.0
02.11.2022,15:28:20,197.3,86.3,619.1,106.3
02.11.2022,15:32:42,198.0,86.4,619.5,106.6
02.11.2022,15:32:42,198.4,86.7,620.9,106.8
02.11.2022,15:32:42,199.7,88.0,619.3,107.3
02.11.2022,15:32:42,199.6,87.4,622.0,107.3
02.11.2022,15:32:42,199.8,87.1,622.8,107.3
02.11.2022,15:32:42,200.4,87.0,622.1,107.4
02.11.2022,15:41:26,199.3,86.5,622.6,107.4
02.11.2022,15:41:26,200.5,86.5,622.5,107.6
02.11.2022,15:41:26,201.6,87.5,621.4,108.3
02.11.2022,15:41:26,202.4,87.4,623.4,108.4
02.11.2022,15:41:26,203.2,87.8,622.8,109.1
02.11.2022,15:45:49,204.1,88.1,624.3,109.3
02.11.2022,15:45:49,203.7,87.7,623.7,109.3
02.11.2022,15:45:49,204.8,88.1,623.9,109.8
02.11.2022,15:45:49,205.8,88.8,379.7,110.3
02.11.2022,15:45:49,205.9,88.2, -OL,110.2
02.11.2022,15:45:49,206.8,88.8, -OL,110.7
02.11.2022,15:50:11,208.3,89.1,314.1,111.3
02.11.2022,15:50:11,208.4,88.9,451.7,111.3
02.11.2022,15:50:11,208.9,88.8,-15.2,111.4
02.11.2022,15:50:11,208.6,88.6, -OL,111.4
02.11.2022,15:50:11,209.7,89.4,477.2,112.2
02.11.2022,15:54:33,209.5,89.2,611.9,112.3
02.11.2022,15:54:33,210.8,89.7,624.3,113.0
02.11.2022,15:54:33,211.7,90.7,606.3,113.4
02.11.2022,15:54:33,212.6,90.7,535.0,114.1
02.11.2022,15:54:33,213.9,91.5,543.3,114.6
02.11.2022,15:54:33,214.9,92.8,417.1,115.2
02.11.2022,16:03:17,215.6,93.4, -OL,115.6
02.11.2022,16:03:17,216.1,93.2,215.7,116.1
02.11.2022,16:03:17,215.4,91.9,97.9,115.9
02.11.2022,16:03:17,215.0,91.1,330.5,115.9
02.11.2022,16:03:17,216.0,91.7,287.3,116.6
02.11.2022,16:03:17,216.8,91.4,206.3,116.8
02.11.2022,16:07:39,217.5,91.6,148.5,117.2
02.11.2022,16:07:39,217.8,91.6, -OL,117.6
02.11.2022,16:07:39,219.4,92.5, -OL,118.2
02.11.2022,16:07:39,219.2,92.3, -OL,118.3
02.11.2022,16:07:39,220.4,92.9, -OL,118.9
02.11.2022,16:12:01,221.6,94.0, -OL,119.7
02.11.2022,16:12:01,222.3,94.2, -OL,120.2
02.11.2022,16:12:01,223.2,95.1,447.9,120.9
02.11.2022,16:12:01,223.8,96.0,561.4,121.3
02.11.2022,16:12:01,225.0,96.6,576.2,122.1
02.11.2022,16:12:01,225.4,95.9,216.3,122.4
02.11.2022,16:20:46,226.1,95.7, -OL,122.8
02.11.2022,16:20:46,226.7,95.6, -OL,123.2
02.11.2022,16:20:46,227.6,96.0, -OL,123.8
02.11.2022,16:20:46,228.3,96.2, -OL,124.2
02.11.2022,16:20:46,228.3,95.9, -OL,124.6
02.11.2022,16:20:46,229.5,96.3, -OL,125.4
02.11.2022,16:25:08,230.5,97.1, -OL,126.5
02.11.2022,16:25:08,230.7,96.9, -OL,126.5
02.11.2022,16:25:08,232.2,97.3,522.5,127.4
02.11.2022,16:25:08,231.3,96.6, -OL,127.1
02.11.2022,16:25:08,232.7,97.4, -OL,128.1
02.11.2022,16:29:30,234.1,98.3, -OL,128.8
02.11.2022,16:29:30,233.7,97.4,76.5,128.7
02.11.2022,16:29:30,234.6,97.8,553.1,129.6
02.11.2022,16:29:30,235.0,98.4,638.1,130.1
02.11.2022,16:29:30,236.7,99.7,160.4,131.1
02.11.2022,16:29:30,236.9,99.2,539.8,131.1
02.11.2022,16:33:52,236.8,98.9, -OL,131.5
02.11.2022,16:33:52,237.7,99.2,602.2,132.0
02.11.2022,16:33:52,238.3,99.4, -OL,132.7
02.11.2022,16:33:52,238.6,99.6, -OL,133.1
02.11.2022,16:33:52,239.3,99.7, -OL,133.5
02.11.2022,16:42:36,240.1,99.9, -OL,134.1
02.11.2022,16:42:36,240.6,100.4, -OL,134.6
02.11.2022,16:42:36,243.4,101.6,80.5,136.0
02.11.2022,16:42:36,243.4,101.8, -OL,136.4
02.11.2022,16:42:36,244.2,102.1, -OL,137.1
02.11.2022,16:42:36,244.6,102.4, -OL,137.6
02.11.2022,16:46:59,245.7,103.7, -OL,138.2
02.11.2022,16:46:59,246.4,103.5, -OL,138.9
02.11.2022,16:46:59,247.4,103.6,642.2,139.6
02.11.2022,16:46:59,247.4,103.6,644.4,140.0
02.11.2022,16:46:59,247.9,103.5, -OL,140.7
02.11.2022,16:46:59,248.8,103.9, -OL,141.3
02.11.2022,16:51:21,249.7,104.3, -OL,141.9
02.11.2022,16:51:21,249.7,103.9,594.2,142.1
02.11.2022,16:51:21,250.6,104.8,642.1,143.1
02.11.2022,16:51:21,250.9,104.6, -OL,143.1
02.11.2022,16:51:21,252.9,105.8, -OL,144.4
02.11.2022,17:00:05,253.7,106.3, -OL,144.9
02.11.2022,17:00:05,253.5,106.4, -OL,145.4
02.11.2022,17:00:05,253.8,107.1,544.0,145.9
02.11.2022,17:00:05,254.3,107.9,157.7,146.3
02.11.2022,17:00:05,255.3,108.4,88.2,147.0
02.11.2022,17:00:05,255.5,107.8,646.1,147.4
02.11.2022,17:04:27,256.7,108.2,646.6,148.3
02.11.2022,17:04:27,257.2,108.6,646.4,149.1
02.11.2022,17:04:27,257.7,108.8,646.7,149.6
02.11.2022,17:04:27,259.1,109.4,647.0,150.6
02.11.2022,17:04:27,259.8,110.6,645.2,151.2
02.11.2022,17:04:27,260.4,111.3, -OL,151.7
02.11.2022,17:08:49,261.4,112.0, -OL,152.4
02.11.2022,17:08:49,262.1,112.6, -OL,153.2
02.11.2022,17:08:49,262.7,113.0, -OL,153.8
02.11.2022,17:08:49,263.3,113.5, -OL,154.4
02.11.2022,17:08:49,263.8,112.6,180.2,154.9
02.11.2022,17:13:11,264.9,113.5,629.8,156.0
02.11.2022,17:13:11,265.7,114.3,635.6,156.8
02.11.2022,17:13:11,266.1,114.6,648.1,157.5
02.11.2022,17:13:11,266.7,114.4,633.3,158.0
02.11.2022,17:13:11,268.1,114.9,188.9,158.8
02.11.2022,17:13:11,268.4,115.2,519.8,159.3
02.11.2022,17:21:56,269.1,115.9,647.2,160.0
02.11.2022,17:21:56,270.1,116.9,648.4,160.8
02.11.2022,17:21:56,270.9,117.7,647.1,161.4
02.11.2022,17:21:56,271.8,118.5,649.1,162.1
02.11.2022,17:21:56,272.3,118.5,649.4,162.7
02.11.2022,17:26:18,273.0,119.1,649.6,163.4
02.11.2022,17:26:18,273.9,119.6,649.7,164.2
02.11.2022,17:26:18,274.4,120.1,649.7,164.8
02.11.2022,17:26:18,275.3,120.8,114.1,165.4
02.11.2022,17:26:18,276.1,122.3,573.3,166.1
02.11.2022,17:26:18,276.7,122.7,630.9,166.8
02.11.2022,17:30:40,277.8,122.9,648.7,167.8
02.11.2022,17:30:40,278.6,124.1, -OL,168.4
02.11.2022,17:30:40,279.0,125.6, -OL,169.2
02.11.2022,17:30:40,280.0,125.3, -OL,170.1
02.11.2022,17:30:40,280.8,125.3, -OL,170.7
02.11.2022,17:30:40,281.7,126.8, -OL,171.5
02.11.2022,17:39:24,282.3,126.9, -OL,172.2
02.11.2022,17:39:24,283.3,127.1, -OL,172.9
02.11.2022,17:39:24,283.7,127.6, -OL,173.7
02.11.2022,17:39:24,284.7,127.4,651.3,174.6
02.11.2022,17:39:24,285.4,127.8, -OL,175.5
02.11.2022,17:43:46,286.4,128.2,651.0,176.3
02.11.2022,17:43:46,287.5,128.9,651.4,177.2
02.11.2022,17:43:46,288.1,129.3,651.4,177.9
02.11.2022,17:43:46,289.2,130.2,651.3,178.7
02.11.2022,17:43:46,289.7,130.8,651.3,179.4
02.11.2022,17:43:46,290.2,131.7,651.3,180.1
02.11.2022,17:48:09,290.7,132.3,651.3,180.9
02.11.2022,17:48:09,291.4,132.5,651.3,181.6
02.11.2022,17:48:09,292.1,132.6,651.1,182.4
02.11.2022,17:48:09,292.7,132.8,651.1,183.2
02.11.2022,17:48:09,293.4,133.4,651.0,183.9
02.11.2022,17:48:09,294.2,134.0,651.0,184.7
02.11.2022,17:52:31,294.9,135.1,650.8,185.6
02.11.2022,17:52:31,295.3,135.6,650.8,186.2
02.11.2022,17:52:31,296.3,136.6,650.8,187.1
02.11.2022,17:52:31,296.9,137.1,650.8,187.9
02.11.2022,17:52:31,297.9,137.6,650.8,188.8
02.11.2022,18:01:15,298.6,138.4,650.8,189.6
02.11.2022,18:01:15,299.3,139.2,650.8,190.4
02.11.2022,18:01:15,300.1,139.7,650.8,191.3
02.11.2022,18:01:15,300.8,140.3,650.7,192.1
02.11.2022,18:01:15,301.6,141.1,650.7,192.9
02.11.2022,18:01:15,302.5,141.9,650.6,193.6
02.11.2022,18:05:37,303.3,142.8,650.6,194.4
02.11.2022,18:05:37,304.0,143.6,650.6,195.2
02.11.2022,18:05:37,304.6,143.6,650.4,196.1
02.11.2022,18:05:37,305.5,144.2,650.3,197.0
02.11.2022,18:05:37,306.0,144.6,650.2,197.8
02.11.2022,18:09:59,306.4,144.9,649.9,198.6
02.11.2022,18:09:59,307.8,146.4,649.8,199.6
02.11.2022,18:09:59,308.5,147.8,649.7,200.4
02.11.2022,18:09:59,309.3,148.4,649.7,201.3
02.11.2022,18:09:59,310.0,149.2,649.6,202.1
02.11.2022,18:09:59,310.8,150.0,649.3,202.9
02.11.2022,18:18:44,311.7,150.8,649.2,203.8
02.11.2022,18:18:44,312.6,151.8,649.1,204.8
02.11.2022,18:18:44,313.1,152.3,648.9,205.7
02.11.2022,18:18:44,313.7,152.9,648.8,206.4
02.11.2022,18:18:44,314.3,153.4,648.7,207.2
02.11.2022,18:18:44,315.1,154.3,648.4,208.0
02.11.2022,18:23:06,316.1,155.5,648.3,208.9
02.11.2022,18:23:06,316.7,156.3,648.0,209.8
02.11.2022,18:23:06,317.4,157.1,647.9,210.6
02.11.2022,18:23:06,318.2,158.1,647.8,211.3
02.11.2022,18:23:06,318.8,159.2,647.5,212.4
02.11.2022,18:27:28,319.3,161.2,647.4,213.3
02.11.2022,18:27:28,319.8,162.4,647.1,214.3
02.11.2022,18:27:28,320.9,162.9,647.0,215.2
02.11.2022,18:27:28,321.5,163.4,646.7,216.0
02.11.2022,18:27:28,322.3,164.3,646.5,216.9
02.11.2022,18:27:28,323.4,165.7,646.4,217.8
02.11.2022,18:31:50,323.8,166.8,646.0,218.4
02.11.2022,18:31:50,325.2,167.7,645.9,219.6
02.11.2022,18:31:50,325.9,168.2,645.6,220.3
02.11.2022,18:31:50,326.1,168.2,645.4,221.0
02.11.2022,18:31:50,327.1,169.4,645.2,221.9
02.11.2022,18:31:50,328.2,170.7,645.0,222.7
02.11.2022,18:40:34,329.1,170.9,644.7,223.3
02.11.2022,18:40:34,329.1,170.8,644.4,224.2
02.11.2022,18:40:34,329.7,171.7,644.2,225.1
02.11.2022,18:40:34,330.3,172.6,643.9,225.9
02.11.2022,18:40:34,330.9,173.3,643.7,226.7
02.11.2022,18:44:56,331.8,173.7,643.4,227.5
02.11.2022,18:44:56,332.0,174.2,643.2,228.3
02.11.2022,18:44:56,332.5,176.1,643.0,229.2
02.11.2022,18:44:56,333.3,176.1,642.6,229.8
02.11.2022,18:44:56,334.7,177.0,642.4,230.8
02.11.2022,18:44:56,335.5,177.3,642.0,231.6
02.11.2022,18:49:19,336.2,178.2,641.7,232.4
02.11.2022,18:49:19,336.8,179.2,641.4,233.4
02.11.2022,18:49:19,336.6,179.8,641.1,234.2
02.11.2022,18:49:19,336.9,180.3,640.9,234.9
02.11.2022,18:49:19,337.6,181.4,640.8,235.7
02.11.2022,18:58:03,338.2,182.6,640.4,236.8
